id,reference,status,title.en,secretariat.id,secretariat.acronym,creationDate,scope.en,parentId,childrenId,pMembers.id,pMembers.acronym,oMembers.id,oMembers.acronym,committeeLiaisons.id,committeeLiaisons.reference,organizationLiaisons.id,organizationLiaisons.acronym,sortKey
54892,ISO/TC 210,Active,Quality management and corresponding general aspects for products with a health purpose including medical devices,2188,ANSI,1994-02-10,"<p>Standardization of requirements and guidance in the field of quality management and corresponding general aspects, for products with a health purpose, including connectors for liquid and gases.</p><p>Excluded:</p><ul><li>generic quality management standards dealt with by ISO / TC 176;</li><li>quality management standards for pharmaceutical products and healthcare services;</li><p> Note: Products with a health purpose include products for use in relation to health, including medical devices, adjacent products [or could also say accessories] and those with a risk profile similar to medical devices.</p>",,,"[1485, 1511, 1516, 1520, 1524, 1529, 1533, 1561, 1579, 1619, 1635, 1644, 1663, 1667, 1696, 1700, 1717, 1734, 1738, 1776, 1784, 1794, 1803, 1815, 1819, 1823, 1835, 1911, 1954, 2027, 2054, 2064, 2074, 2101, 2106, 2133, 2139, 2168, 2176, 2188, 5304435]","[SABS, DIN, SASO, IRAM, SA, ASI, BTMD, NBN, ABNT, SCC, SAC, ICONTEC, KATS, INTECO, DS, EOS, UNE, SFS, AFNOR, ILNAS, MSZT, BIS, INSO, NSAI, SII, UNI, JISC, DSM, DGN, NEN, IPQ, BSI, SSC, SIS, SNV, UNMZ, TISI, TSE, GOST R, ANSI, BHN]","[1499, 1565, 1575, 1591, 1603, 1629, 1684, 1690, 1711, 1721, 1770, 1788, 1844, 1864, 1944, 1965, 1994, 1998, 2007, 2031, 2041, 2058, 2110, 2158, 2172, 2182, 288025, 308866, 308878, 548909]","[IANOR, IBNORCA, INDOCAL, BBN, ISBIH, INN, NC, AZSTAND, INEN, EVS, ITCHKSAR, IST, JSMO, KOWSMD, MSB, MASM, SN, NZSO, DGSM, DGNTI, BPS, ASRO, UNMS SR, INNORPI, SE UkrNDNC, UNIT, RSB, UNBS, O'ZTTSA, AGANOR]","[53630, 53896, 6131376, 53290, 53782, 51218, 6794475, 51984, 50044, 52700, 53812, 53882, 53122, 629121, 53888, 45086, 53648, 54960, 50252, 54874, 54576, 5065082, 54998, 54916, 54508, 53086, 53058, 53738]","[ISO/TC 168, ISO/TC 176/SC 2, ISO/TC 304, ISO/TC 157, ISO/TC 173, ISO/TC 106, ISO/IEC JTC 1/SC 42, ISO/TC 121, ISO/TC 76, ISO/TC 145/SC 3, ISO/TC 173/SC 2, ISO/TC 176, ISO/TC 150/SC 6, ISO/TC 262, ISO/TC 176/SC 1, ISO/IEC JTC 1/SC 7, ISO/TC 170, ISO/TC 215, ISO/TC 84, ISO/TC 209, ISO/TC 198, ISO/TC 289, null, ISO/TC 212, ISO/TC 194, ISO/TC 150/SC 2, ISO/TC 150, ISO/TC 172/SC 7]","[8956, 9793, 9795, 9865, 649967, 5930400, 7272138, 9520014]","[DITTA, WFSA, WHO, EUROM, GHWP, MedTech Europe, IMDRF, IACRC]",ISO/TC 210
54904,ISO/TC 211,Active,Geographic information/Geomatics,2101,SIS,1994-05-25,"<p>Standardization in the field of digital geographic information. </p><p></I>This work aims to establish a structured set of standards for information concerning objects or phenomena that are directly or indirectly associated with a location relative to the Earth. <P>Within the scope of geographic information, these standards may specify methods, tools, and services for data management. Data management is understood to include acquiring, processing, analyzing, accessing, presenting, and publishing data for users and systems </P><p>The work shall link to appropriate standards for information technology and data where possible, and provide a framework for the development of sector-specific applications using geographic data.",,,"[1485, 1511, 1516, 1524, 1529, 1561, 1619, 1629, 1635, 1663, 1696, 1717, 1734, 1738, 1784, 1794, 1798, 1803, 1823, 1827, 1835, 1911, 1994, 1998, 2027, 2045, 2064, 2101, 2106, 2110, 2133, 2139, 2168, 2176, 2188, 2209, 299538, 4959889]","[SABS, DIN, SASO, SA, ASI, NBN, SCC, INN, SAC, KATS, DS, UNE, SFS, AFNOR, MSZT, BIS, BSN, INSO, UNI, BSJ, JISC, DSM, SN, NZSO, NEN, PKN, BSI, SIS, SNV, UNMS SR, UNMZ, TISI, TSE, GOST R, ANSI, ISS, SIST, BBSQ]","[1499, 1520, 1533, 1549, 1555, 1585, 1640, 1644, 1680, 1684, 1690, 1725, 1753, 1759, 1770, 1776, 1788, 1815, 1819, 1854, 1897, 1931, 1954, 1965, 2007, 2017, 2031, 2036, 2041, 2058, 2074, 2120, 2172, 304927, 308866, 308878, 547395]","[IANOR, IRAM, BTMD, BNSI, BELST, PSABD, CYS, ICONTEC, HZN, NC, AZSTAND, IES, BOBS, NQIS ELOT, ITCHKSAR, ILNAS, IST, NSAI, SII, KEBS, LST, IMANOR, DGN, MASM, DGSM, PSQCA, DGNTI, INACAL, BPS, ASRO, SSC, TBS, SE UkrNDNC, SWASA, UNBS, O'ZTTSA, ISME]","[6794475, 9983782, 656906, 585031, 48798, 656967, 54706, 49180, 46612, 6266604, 45020, 5259148, 47156, 54996, 9634841, 48836, 45252, 54158, 48750, 6483279, 53732, 45306, 45342, 46614, 54808, 5336224, 49742]","[ISO/IEC JTC 1/SC 42, ISO/TC 347, ISO/TC 268, ISO/TC 69/SC 8, ISO/TC 46/SC 4, ISO/TC 268/SC 1, ISO/TC 204, ISO/TC 59/SC 13, ISO/TC 20/SC 13, ISO/TC 307, ISO/IEC JTC 1, ISO/TC 292, ISO/TC 23/SC 19, null, ISO/PC 343, ISO/TC 46/SC 9, ISO/IEC JTC 1/SC 24, ISO/TC 184/SC 4, ISO/TC 46, ISO/IEC JTC 1/SC 41, ISO/TC 172/SC 6, ISO/IEC JTC 1/SC 27, ISO/IEC JTC 1/SC 32, ISO/TC 20/SC 14, ISO/TC 207, ISO/TC 20/SC 16, ISO/TC 69]","[3182, 9010, 9098, 9168, 9236, 9280, 9385, 9389, 9442, 9769, 9781, 9801, 9825, 9929, 10071, 11326, 252050, 273214, 297457, 302910, 306174, 317288, 317293, 317298, 323967, 363501, 516092, 547031, 566962, 4654272, 5100110, 6412349, 7869407, 8105058, 8742738, 9292349, 10876494]","[EC - European Commission, UNECE, FAO, FIG, ICAO, ISPRS, ICA - cartographic, DGIWG, OMG, UN, UPU, WMO, OGC, UN-GGIM-AP, ESA, IEEE, CEOS, UNECA, IOGP, UN Geospatial Network, OASIS, UNGEGN, UN-GGIM Americas, SCAR, IHO, PAIGH, EuroSDR, IAG - geodesy, The World Bank, EUROGI, SBS - Small Business Standards, CalConnect, WGIC, OSGeo, UN-GGIM SC on Geodesy, OSS, IUGS]",ISO/TC 211
54916,ISO/TC 212,Active,Medical laboratories and in vitro diagnostic systems,2188,ANSI,1994-08-11,"<p>Standardization and guidance in the field of medical laboratories and in vitro diagnostic systems. This includes, for example, quality management, pre- and postanalytical procedures, analytical performance, laboratory safety, reference systems and quality assurance.</p><p>Excluded:</p><ul><li>generic quality management standards dealt with by ISO/TC 176;</li><li>quality management standards for medical devices dealt with by ISO/TC 210;</li><li>reference materials guidelines dealt with by ISO/TC 334 the Committee on Reference Materials (REMCO);</li><li>conformity assessment guidelines dealt with by the ISO Committee on Conformity assessment (CASCO).</li>",,,"[1485, 1489, 1511, 1516, 1520, 1524, 1529, 1561, 1615, 1619, 1629, 1635, 1644, 1663, 1667, 1696, 1717, 1734, 1738, 1794, 1798, 1803, 1815, 1819, 1823, 1835, 1854, 1897, 1911, 1982, 1998, 2027, 2036, 2045, 2054, 2064, 2074, 2101, 2106, 2133, 2149, 2168, 2176, 2188, 2209, 308829]","[SABS, ARMSTANDARD, DIN, SASO, IRAM, SA, ASI, NBN, COGUANOR, SCC, INN, SAC, ICONTEC, KATS, INTECO, DS, UNE, SFS, AFNOR, BIS, BSN, INSO, NSAI, SII, UNI, JISC, KEBS, LST, DSM, SON, NZSO, NEN, INACAL, PKN, IPQ, BSI, SSC, SIS, SNV, UNMZ, TTBS, TSE, GOST R, ANSI, ISS, SAZ]","[1533, 1579, 1597, 1603, 1640, 1680, 1684, 1700, 1711, 1721, 1753, 1770, 1776, 1784, 1827, 1873, 1927, 1944, 1954, 1965, 2031, 2058, 2091, 2120, 2139, 2172, 2182, 288025, 308796, 308878]","[BTMD, ABNT, BDS, ISBIH, CYS, HZN, NC, EOS, INEN, EVS, BOBS, ITCHKSAR, ILNAS, MSZT, BSJ, LIBNOR, MCCAA, MSB, DGN, MASM, DGNTI, ASRO, SLSI, TBS, TISI, SE UkrNDNC, UNIT, RSB, OSN, O'ZTTSA]","[48908, 8300629, 6131376, 4514241, 50044, 53882, 6077030, 47858, 629121, 560239, 54960, 381983, 54892, 4857129, 47920, 54818, 54998, 54508, 546151]","[ISO/TC 48, ISO/TC 334, ISO/TC 304, ISO/TC 276, ISO/TC 76, ISO/TC 176, ISO/PC 302, ISO/TC 34, ISO/TC 262, ISO/TC 34/SC 16, ISO/TC 215, ISO/TC 229, ISO/TC 210, ISO/TC 283, ISO/TC 34/SC 9, ISO/TC 207/SC 1, null, ISO/TC 194, ISO/TC 150/SC 7]","[3182, 8816, 9450, 9452, 9491, 9672, 9694, 9785, 9795, 9865, 10198, 253352, 649967, 4600801, 5453980, 5618235, 5930400, 10138511]","[EC - European Commission, BIPM, IFCC, ILAC, ICSH, IUPAC, OECD, WASPaLM, WHO, EUROM, IFBLS, EC4, GHWP, EFLM, ASLM, BBMRI-ERIC, MedTech Europe, CLSI]",ISO/TC 212
54924,ISO/TC 213,Active,Dimensional and geometrical product specifications and verification,2064,BSI,1996-02-13,"Standardization in the field of geometrical product specifications (GPS), i.e. macro- and microgeometry specifications covering dimensional and geometrical tolerancing, surface properties and the related verification principles, measuring equipment and calibration requirements including the uncertainty of dimensional and geometrical measurement. The standardization includes the basic layout and explanation of drawing indications (symbols). <p>Excluded: </p><ul> <li>the definition of the specific proportions and dimensions of drawing indications (symbols) and their execution. </li></ul>",,,"[1511, 1516, 1529, 1561, 1579, 1635, 1663, 1696, 1717, 1734, 1738, 1759, 1794, 1803, 1819, 1823, 1835, 1864, 1954, 2027, 2045, 2064, 2101, 2106, 2133, 2176, 2188]","[DIN, SASO, ASI, NBN, ABNT, SAC, KATS, DS, UNE, SFS, AFNOR, NQIS ELOT, BIS, INSO, SII, UNI, JISC, KOWSMD, DGN, NEN, PKN, BSI, SIS, SNV, UNMZ, GOST R, ANSI]","[1520, 1597, 1603, 1680, 1684, 1700, 1721, 1725, 1770, 1784, 1788, 1798, 1965, 2017, 2041, 2049, 2054, 2058, 2091, 2110, 2158, 2168, 2172, 2209]","[IRAM, BDS, ISBIH, HZN, NC, EOS, EVS, IES, ITCHKSAR, MSZT, IST, BSN, MASM, PSQCA, BPS, QS, IPQ, ASRO, SLSI, UNMS SR, INNORPI, TSE, SE UkrNDNC, ISS]","[54110, 45566, 54756, 53882, 53688, 45986, 49212, 48474, 381983, 354756, 53934, 54158, 629086, 49256, 46064, 46022, 45544, 49742]","[ISO/TC 184, ISO/TC 4/SC 4, ISO/TC 206, ISO/TC 176, ISO/TC 172/SC 1, ISO/TC 10, ISO/TC 60, ISO/TC 43/SC 1, ISO/TC 229, ISO/TC 201/SC 9, ISO/TC 176/SC 3, ISO/TC 184/SC 4, ISO/TC 261, ISO/TC 61, ISO/TC 10/SC 6, ISO/TC 10/SC 1, ISO/TC 4, ISO/TC 69]","[8816, 8962, 9698, 5100110]","[BIPM, CIRP, OIML, SBS - Small Business Standards]",ISO/TC 213
54954,ISO/TC 214,Active,Elevating work platforms,2188,ANSI,1996-06-19,"Standardization of terminology, ratings, general principles (technical performance requirements and risk assessment), safety requirements, test methods, maintenance and operation for elevating work platforms used to raise (elevate) and position personnel (and related work tools and materials) to a work position where a work task is to be performed.",,,"[1485, 1511, 1524, 1561, 1579, 1619, 1635, 1696, 1738, 1803, 1823, 1835, 1848, 2027, 2054, 2064, 2101, 2168, 2176, 2188]","[SABS, DIN, SA, NBN, ABNT, SCC, SAC, DS, AFNOR, INSO, UNI, JISC, CTRM, NEN, IPQ, BSI, SIS, TSE, GOST R, ANSI]","[1516, 1529, 1663, 1680, 1684, 1717, 1734, 1784, 1794, 1911, 1998, 2045, 2058, 2110, 2133, 2172, 2209, 308878, 547395]","[SASO, ASI, KATS, HZN, NC, UNE, SFS, MSZT, BIS, DSM, NZSO, PKN, ASRO, UNMS SR, UNMZ, SE UkrNDNC, ISS, O'ZTTSA, ISME]","[51600, 52172, 54540, 47022, 534959, 50660]","[ISO/TC 110/SC 2, ISO/TC 127, ISO/TC 195, ISO/TC 23/SC 3, ISO/TC 110/SC 4, ISO/TC 96/SC 6]",,,ISO/TC 214
54960,ISO/TC 215,Active,Health informatics,2188,ANSI,1998-02-03,"Standardization in the field of  health informatics, to facilitate  capture, interchange and use of health-related data, information, and knowledge to support and enable all aspects of the health system.",,[7546903],"[1485, 1511, 1516, 1524, 1529, 1561, 1619, 1635, 1663, 1696, 1704, 1717, 1725, 1734, 1738, 1747, 1776, 1794, 1803, 1815, 1819, 1823, 1835, 1848, 1994, 1998, 2027, 2045, 2064, 2091, 2101, 2106, 2172, 2176, 2188, 308829]","[SABS, DIN, SASO, SA, ASI, NBN, SCC, SAC, KATS, DS, MoIAT-STR, UNE, IES, SFS, AFNOR, GSA, ILNAS, BIS, INSO, NSAI, SII, UNI, JISC, CTRM, SN, NZSO, NEN, PKN, BSI, SLSI, SIS, SNV, SE UkrNDNC, GOST R, ANSI, SAZ]","[1489, 1520, 1533, 1565, 1579, 1591, 1597, 1640, 1644, 1680, 1690, 1700, 1721, 1770, 1784, 1798, 1854, 1954, 1965, 1982, 2036, 2041, 2054, 2058, 2074, 2110, 2133, 2139, 2158, 2168, 2182, 2209, 299538, 308878, 547395]","[ARMSTANDARD, IRAM, BTMD, IBNORCA, ABNT, BBN, BDS, CYS, ICONTEC, HZN, AZSTAND, EOS, EVS, ITCHKSAR, MSZT, BSN, KEBS, DGN, MASM, SON, INACAL, BPS, IPQ, ASRO, SSC, UNMS SR, UNMZ, TISI, INNORPI, TSE, UNIT, ISS, SIST, O'ZTTSA, ISME]","[53896, 6131376, 51218, 52662, 6794475, 4514241, 6162751, 598435, 656906, 313770, 629121, 6266604, 45020, 55160, 46202, 53934, 6483279, 54998, 48104, 54916, 55158, 45306, 45342, 6810883]","[ISO/TC 176/SC 2, ISO/TC 304, ISO/TC 106, ISO/TC 145, ISO/IEC JTC 1/SC 42, ISO/TC 276, null, ISO/TC 249, ISO/TC 268, ISO/IEC JTC 1/SC 37, ISO/TC 262, ISO/TC 307, ISO/IEC JTC 1, null, ISO/TC 12, ISO/TC 176/SC 3, ISO/IEC JTC 1/SC 41, null, ISO/TC 37, ISO/TC 212, null, ISO/IEC JTC 1/SC 27, ISO/IEC JTC 1/SC 32, ISO/TC 314]","[8389, 9010, 9244, 9450, 9657, 9694, 9795, 10067, 10073, 10145, 10149, 10204, 11326, 542900, 548404, 567570, 603569, 613808, 658987, 658989, 5100110, 5618235, 7133962, 10873195]","[HL7, UNECE, ICC - commerce, IFCC, ITU, OECD, WHO, GS1, INLAC, IMIA, ICN, DICOM, IEEE, CDISC, IHE, IHTSDO, COCIR, HON, WONCA, EFPIA, SBS - Small Business Standards, BBMRI-ERIC, ISTHealth, openEHR]",ISO/TC 215
7546903,ISO/TC 215/SC 1,Active,Genomics Informatics,1663,KATS,2019-07-01,"Standardization of computable data, information, and knowledge, including their representation and metadata, for the application of omics, including but not limited to genomics, phenomics and proteomics, to support human health and clinical research.",54960,,"[1511, 1524, 1529, 1619, 1635, 1663, 1696, 1717, 1794, 1815, 1835, 2027, 2064, 2101, 2106, 2188]","[DIN, SA, ASI, SCC, SAC, KATS, DS, UNE, BIS, NSAI, JISC, NEN, BSI, SIS, SNV, ANSI]","[1700, 1734, 1803, 1982, 1994]","[EOS, SFS, INSO, SON, SN]","[4514241, 45316]","[ISO/TC 276, ISO/IEC JTC 1/SC 29]","[542900, 548404, 567570, 6756917]","[CDISC, IHE, IHTSDO, GA4GH]",ISO/TC 215/~SC 001
54972,ISO/TC 216,Active,Footwear,1717,UNE,1998-02-03,"Standardization of test methods, terminology and performance requirements for components for footwear; test methods and terminology for whole shoe. <p>Excluded: </p><ul> <li>footwear for professional use (already covered by ISO / TC 94) and sizing system designation and marking for boots and shoes (dealt with by ISO / TC 137). </li></ul>",,,"[1511, 1516, 1579, 1635, 1663, 1717, 1725, 1734, 1738, 1794, 1803, 1823, 1854, 2041, 2045, 2054, 2064, 2091, 2176, 2188, 308866]","[DIN, SASO, ABNT, SAC, KATS, UNE, IES, SFS, AFNOR, BIS, INSO, UNI, KEBS, BPS, PKN, IPQ, BSI, SLSI, GOST R, ANSI, UNBS]","[1485, 1489, 1499, 1520, 1524, 1529, 1537, 1597, 1603, 1623, 1700, 1711, 1770, 1835, 1911, 1965, 1982, 2027, 2058, 2110, 2133, 2139, 2172, 2209, 258872, 288025, 308878]","[SABS, ARMSTANDARD, IANOR, IRAM, SA, ASI, BSTI, BDS, ISBIH, ANOR, EOS, INEN, ITCHKSAR, JISC, DSM, MASM, SON, NEN, ASRO, UNMS SR, UNMZ, TISI, SE UkrNDNC, ISS, PSI, RSB, O'ZTTSA]","[51974, 50592, 51982]","[ISO/TC 120, ISO/TC 94/SC 3, ISO/TC 120/SC 3]","[9666, 10164]","[IULTCS, UNIDO]",ISO/TC 216
54974,ISO/TC 217,Active,Cosmetics,1803,INSO,1998-04-23,Standardization in the field of cosmetic products,,,"[1485, 1511, 1516, 1520, 1524, 1529, 1561, 1579, 1635, 1644, 1663, 1700, 1704, 1717, 1725, 1734, 1738, 1747, 1794, 1798, 1803, 1815, 1823, 1835, 1844, 1897, 1954, 1982, 1998, 2027, 2045, 2054, 2064, 2074, 2091, 2101, 2106, 2133, 2139, 2168, 2176, 2188, 308894, 10320054]","[SABS, DIN, SASO, IRAM, SA, ASI, NBN, ABNT, SAC, ICONTEC, KATS, EOS, MoIAT-STR, UNE, IES, SFS, AFNOR, GSA, BIS, BSN, INSO, NSAI, UNI, JISC, JSMO, LST, DGN, SON, NZSO, NEN, PKN, IPQ, BSI, SSC, SLSI, SIS, SNV, UNMZ, TISI, TSE, GOST R, ANSI, OCC, AMNOR]","[1489, 1499, 1533, 1537, 1555, 1585, 1597, 1623, 1674, 1680, 1690, 1711, 1753, 1770, 1784, 1854, 1873, 1911, 1965, 2007, 2058, 2110, 2172, 2209, 299538, 308829, 308866, 308878, 8042280]","[ARMSTANDARD, IANOR, BTMD, BSTI, BELST, PSABD, BDS, ANOR, CODINORM, HZN, AZSTAND, INEN, BOBS, ITCHKSAR, MSZT, KEBS, LIBNOR, DSM, MASM, DGSM, ASRO, UNMS SR, SE UkrNDNC, ISS, SIST, SAZ, UNBS, O'ZTTSA, ATNOR]","[51218, 618129, 49808, 55238, 48956, 381983, 47920, 50490, 49742]","[ISO/TC 106, ISO/TC 256, ISO/TC 69/SC 6, null, ISO/TC 54, ISO/TC 229, ISO/TC 34/SC 9, ISO/TC 91, ISO/TC 69]","[8928, 9603, 516699, 531162, 531166, 637255, 640231, 664232, 5100110]","[CIE, IFRA - fragrance, IFOAM Head office, CASIC, Cosmetics Europe, NATRUE, ASEAN Cosmetics Association, COSMOS-standard AISBL, SBS - Small Business Standards]",ISO/TC 217
54976,ISO/TC 218,Active,Timber,2172,SE UkrNDNC,1998-09-22,"Standardization of round, sawn and processed timber, and timber materials in and for use in all applications, including terminology, specifications and test methods. <p>Excluded:</p><ul><li>those applications of timber as covered by ISO/ TC 165  'Timber structures'.</li></ul>",,,"[1511, 1516, 1524, 1529, 1555, 1619, 1635, 1663, 1738, 1747, 1823, 1835, 1911, 1994, 1998, 2058, 2064, 2101, 2172, 2176, 2209, 308894]","[DIN, SASO, SA, ASI, BELST, SCC, SAC, KATS, AFNOR, GSA, UNI, JISC, DSM, SN, NZSO, ASRO, BSI, SIS, SE UkrNDNC, GOST R, ISS, OCC]","[1485, 1561, 1597, 1623, 1629, 1644, 1674, 1680, 1700, 1717, 1734, 1759, 1784, 1794, 1798, 1803, 1815, 1854, 1931, 1965, 1982, 2017, 2027, 2036, 2041, 2045, 2054, 2091, 2106, 2110, 2120, 2133, 2139, 2158, 2168, 2215, 288025, 308866, 308878, 374819, 547395, 548909]","[SABS, NBN, BDS, ANOR, INN, ICONTEC, CODINORM, HZN, EOS, UNE, SFS, NQIS ELOT, MSZT, BIS, BSN, INSO, NSAI, KEBS, IMANOR, MASM, SON, PSQCA, NEN, INACAL, BPS, PKN, IPQ, SLSI, SNV, UNMS SR, TBS, UNMZ, TISI, INNORPI, TSE, ZABS, RSB, UNBS, O'ZTTSA, BSB, ISME, AGANOR]","[49076, 4952370, 5819148]","[ISO/TC 59/SC 2, ISO/TC 287, ISO/TC 296]",[9136],[FEP],ISO/TC 218
54988,ISO/TC 219,Active,Floor coverings,1561,NBN,1999-09-23,"Standardization in the field of textile,                 resilient and laminate floor coverings.                  <p>Excluded:                                             </p><ul> <li>wood, ceramic, terrazzo, concrete and raised         access type floorings.                                   </li></ul>",,,"[1485, 1511, 1516, 1524, 1529, 1561, 1635, 1696, 1700, 1717, 1734, 1738, 1794, 1803, 1835, 1854, 1994, 1998, 2017, 2027, 2045, 2054, 2064, 2101, 2106, 2176, 2188, 2209]","[SABS, DIN, SASO, SA, ASI, NBN, SAC, DS, EOS, UNE, SFS, AFNOR, BIS, INSO, JISC, KEBS, SN, NZSO, PSQCA, NEN, PKN, IPQ, BSI, SIS, SNV, GOST R, ANSI, ISS]","[1537, 1555, 1644, 1663, 1680, 1725, 1815, 1823, 1944, 2058, 2110, 2120, 2133, 2158, 2168, 2172, 288025, 308878]","[BSTI, BELST, ICONTEC, KATS, HZN, IES, NSAI, UNI, MSB, ASRO, UNMS SR, TBS, UNMZ, INNORPI, TSE, SE UkrNDNC, RSB, O'ZTTSA]","[52822, 50400, 6266669, 50552, 322621, 7203984, 48172, 6209668, 50428, 54740, 55232, 50504]","[ISO/TC 146/SC 6, ISO/TC 87, ISO/TC 308, ISO/TC 92/SC 4, ISO/TC 59/SC 17, ISO/TC 323, ISO/TC 38/SC 1, null, ISO/TC 89, ISO/TC 205, null, ISO/TC 92/SC 1]","[8966, 9028, 9684, 532300, 6215450]","[ECRA, ERFMI, IWTO, EPLF, MMFA]",ISO/TC 219
54990,ISO/TC 220,Active,Cryogenic vessels,1738,AFNOR,1999-10-08,"Standardization in the field of insulated             vessels (vacuum or non-vacuum) for the storage        and the transport of refrigerated liquefied gases     of class 2 of 'Recommendations on the Transport       of Dangerous Goods - Model regulations - of the United Nations', in            particular concerning the design of the vessels       and their safety accessories, gas / materials         compatibility, insulation performance, the            operational requirements of the equipment and         accessories.",,,"[1511, 1529, 1635, 1663, 1717, 1738, 1803, 1823, 1835, 2064, 2106, 2176, 2188]","[DIN, ASI, SAC, KATS, UNE, AFNOR, INSO, UNI, JISC, BSI, SNV, GOST R, ANSI]","[1499, 1516, 1520, 1524, 1597, 1603, 1644, 1680, 1700, 1734, 1794, 2027, 2045, 2058, 2101, 2133, 2158, 2209, 308878, 547395]","[IANOR, SASO, IRAM, SA, BDS, ISBIH, ICONTEC, HZN, EOS, SFS, BIS, NEN, PKN, ASRO, SIS, UNMZ, INNORPI, ISS, O'ZTTSA, ISME]","[5749612, 54560]","[ISO/TC 67/SC 9, ISO/TC 197]","[9551, 4500990]","[EIGA, MEGA]",ISO/TC 220
270590,ISO/TC 221,Active,Geosynthetics,2064,BSI,2000-05-15,"Standardization of all geosynthetic products including geotextlles, geomembranes, geocomposite clay liners and other geosynthetic related products.",,,"[1485, 1511, 1529, 1537, 1561, 1619, 1635, 1663, 1717, 1738, 1776, 1794, 1803, 1819, 1823, 1835, 1854, 1994, 2017, 2027, 2045, 2054, 2058, 2064, 2106, 2120, 2133, 2168, 2172, 2176, 2188]","[SABS, DIN, ASI, BSTI, NBN, SCC, SAC, KATS, UNE, AFNOR, ILNAS, BIS, INSO, SII, UNI, JISC, KEBS, SN, PSQCA, NEN, PKN, IPQ, ASRO, BSI, SNV, TBS, UNMZ, TSE, SE UkrNDNC, GOST R, ANSI]","[1520, 1524, 1579, 1597, 1696, 1700, 1721, 1725, 1734, 1784, 1815, 1911, 2091, 2110, 2139, 2209, 308878]","[IRAM, SA, ABNT, BDS, DS, EOS, EVS, IES, SFS, MSZT, NSAI, DSM, SLSI, UNMS SR, TISI, ISS, O'ZTTSA]",[359853],[ISO/TC 71/SC 7],"[9022, 624505]","[EDANA, IGS]",ISO/TC 221
274227,ISO/TC 222,Suspended,Personal financial planning,1511,DIN,2000-06-15,"Standardization in the field of personal financial planning,  including standardization of the certification of practitioners  based upon elements of education, examination, experience and ethical conduct, and standardization of the personal financial planning process which typically includes, but is not limited to, the six elements of establishing and defining the client/planner relationship, gathering client data including goals, analyzing and evaluating the client's financial status, developing and presenting financial planning recommendations and/or alternatives, implementing the financial planning recommendations and monitoring the financial planning recommendations.",,,"[1485, 1511, 1529, 1597, 1635, 1738, 1823, 1835, 2027, 2064, 2101, 2176, 2188]","[SABS, DIN, ASI, BDS, SAC, AFNOR, UNI, JISC, NEN, BSI, SIS, GOST R, ANSI]","[1516, 1520, 1644, 1663, 1700, 1717, 1753, 1770, 1784, 1794, 1931, 2045, 2058, 2168, 2199, 2209]","[SASO, IRAM, ICONTEC, KATS, EOS, UNE, BOBS, ITCHKSAR, MSZT, BIS, IMANOR, PKN, ASRO, TSE, STAMEQ, ISS]",,,,,ISO/TC 222
